MD,m_Sigma,m_Lambda,m_Phi,m_G
206.64636521934042,651999.6950576839,6.623608181990049E+6,1.5084027780009695E+12,5.303950092907806E+15
245.64405535072441,809.4571744138907,679.0197007915759,5.280610822428347E+13,6.720079631600087E+16
1061.8235294865112,190.23485273469143,423.8219500977921,239.62625168947426,2.2563981146051864E+16
588.8053683125817,110241.20883484151,48364.56689839444,3681.3302320090174,1.7886193634443576E+16
435.74488033744126,5547.655225994009,5596.700936591754,3.653768794700614E+9,3.282046993761302E+16
207.87565996971776,118032.43620724192,308654.5439656153,4.326498821082862E+14,1.7612669368010844E+16
1041.477131998503,275107.6938063948,2.289243205517551E+6,123.99376134145034,3.366999041788359E+15
358.7703883713314,278934.6328639416,2.6580672091649347E+6,8879.711372898813,3.140209692617591E+15
715.6394020815516,7444.457639587322,3082.8533255595935,286223.05538367055,3.5730115556340644E+16
622.4941228842772,31654.298951258672,76964.45244756048,2.1628442396814822E+11,1.9894628497872724E+16
1101.140370235599,73070.07825659613,426206.9392554586,1395.4339581061179,5.60008172904811E+15
292.8444944344788,2.3260179553639875E+6,1.125022702352584E+7,77372.86497389559,3.2747326366483195E+15
604.9538579284994,1.6279837189557951E+7,1.6136316495588237E+8,1.7129407320283912E+15,5.036114025132599E+15
206.57853209661488,699.9016130557075,1434.3102998583865,2.213877866105011E+12,3.749797409009806E+16
428.9743481697607,28952.228506330826,26881.41595990276,5.3233215712265344E+11,3.188493430847475E+16
152.79449510619972,112889.80957356917,4.771042196245523E+6,3.589147632724622E+14,4.1604691483690445E+15
657.8706171956122,562.7618225500977,4159.013735473626,316839.1063927288,1.2880305405641118E+16
632.50607127637,739356.9339062136,2.038759501142562E+7,1.3183681268946508E+14,4.576521018104074E+15
263.8380754142187,4.7511571800445415E+7,1.496025505281116E+8,9.973123297010586E+11,4.77228029086776E+15
523.9244436843544,551.6029040067012,16447.003344938268,1.2044334572513855E+14,1.4109044925745478E+16
924.9852431523977,160209.3930178303,556618.7198849702,1.214191344653496E+13,1.6047459326481442E+16
271.081926718698,447.9156506868369,3310.706408002647,4.2147843874796835E+15,3.048425435457154E+16
132.16905307435997,1.3639388382357717E+7,2.19396449513432E+7,5237.93637457841,3.3104845964633145E+15
322.4208878986027,2151.6952362293696,18609.311619905493,3.518966103103693E+8,1.1323682576767278E+16
762.091731255052,724583.0971773415,9.198868718193866E+6,6.531265189086454E+12,6.159465832108961E+15
617.6411691826218,2185.6282538524465,10415.655141306937,1.6953084514887078E+14,2.9249041397235724E+16
177.52646165502043,4.420742493107537E+7,2.722672673316637E+8,9.463769268283186E+11,3.225784197681991E+15
783.5303093881073,920615.5314356869,1.992562055324804E+7,7.835646524546584E+11,4.1687324324751435E+15
836.5445105937906,190161.46100430566,600397.740627949,1.5115360044837048E+11,1.3400881131498746E+16
887.049853175473,5.884882178607037E+6,1.712052952584903E+8,1.549415263644399E+14,3.3585907692196455E+15
116.48713689314901,90351.75161478175,143431.09402453393,8.506337773842649E+14,2.2073146172036136E+16
415.36627342455637,33661.14860818845,87961.32287788346,1.0330614186723733E+12,1.895159033900134E+16
145.12774166521356,559.3082212696747,385.2055296262336,6.1565064683179855E+7,4.089211559464897E+16
908.3454813921437,106122.40309640324,4.742088630161119E+6,1.4295771200059924E+9,3.2775383569058655E+15
159.5558930123526,16725.12631718363,118815.25371662786,834799.4884699468,6.137523940515956E+15
113.55178023773594,2.201478284384383E+6,1.3478069949081494E+6,26942.930612864275,7.591249048533671E+15
541.8190492588485,1592.854935282716,22760.520617523118,2.307335672365639E+8,9.92341311529128E+15
124.18673406332411,236129.01232189583,3.4603297753359014E+6,2.523757445718118E+13,5.40352279991743E+15
892.1948138669112,565.2006220843854,10447.990209516192,2.399351093912035E+15,2.209122441793374E+16
182.76134635888914,17157.51644615524,31860.212555058144,7.624089550554008E+15,3.1794631506743544E+16
217.7768788425176,117.9751060948951,139.52331346560766,9.187008975299701E+10,5.868075824412104E+16
128.42995318752793,4444.750162947972,1490.4298711662595,7.023092445968974E+7,4.087249788317422E+16
126.47127005880746,271.2172769382801,187.3621442552099,9.088697826895425E+10,6.101770101455466E+16
513.1933945094037,5030.8789631895515,43635.737750794986,4.322785085885237E+11,1.4264346757529542E+16
317.202816407452,186.8882812853343,589.1558879695558,2972.0903822462005,1.7275638192429624E+16
662.6462573238147,1.06494283146099E+6,2.7561693497496422E+7,5.422813125287505E+10,3.2373046052076825E+15
1126.4578472418336,1.3695341216270584E+6,4.36123629843573E+7,2.534891338648483E+12,3.5885998810656045E+15
127.58220566265364,4.403036678622481E+7,1.40160919340593E+8,2.3029770706284683E+12,4.4098025955755985E+15
142.64219795229093,2.7064146561280177E+6,4.527381640779267E+6,3.6328112285849487E+12,1.0054198285353712E+16
379.5553188373401,3.456936155347725E+7,3.808717571614181E+8,9.161763541453692E+13,3.450569730200409E+15
473.9891224848619,934.3158883646242,10383.655514446524,1.4298717691485135E+7,1.0711319696951628E+16
156.35410875830067,706.2960680918735,998.627443382463,1043.1362499424092,1.7585890806452408E+16
401.23577853113824,16024.091841211995,70223.45168788859,2.503222168833937E+6,9.607467056056778E+15
128.63850122638465,11742.08325535802,195294.44460974197,7.869260555835087E+11,7.281440091154076E+15
130.85528010371172,90181.80389279302,151588.31735603398,1.0246391800285751E+12,1.6533591500976902E+16
400.42788958186947,5.880071542670132E+7,5.2274540900482975E+7,1.1634275246769316E+6,5.25892583914768E+15
198.07632173538795,619102.4109127118,1.3254451537730651E+7,4.0244577557268054E+11,3.4633492073614015E+15
126.64472504745497,2132.763501971086,2502.9369733972317,23840.273916878625,1.7660236988254946E+16
259.75592796287975,722.4730473845926,10424.849712408164,4.0162448293881425E+14,1.8137628352073124E+16
689.603725508899,171.8964153595606,7621.71609337323,3.421431092937246E+13,1.3958623046180524E+16
534.1859235341237,1044.6770145596884,34256.73335810227,2.241725471264824E+12,1.0278556920932354E+16
1195.994985426393,4419.253824790093,6289.172748309116,1.0199047357044666E+11,3.901388460946521E+16
363.8715392330146,3500.423713824487,18559.335946448835,15592.39733583723,8.961412580500024E+15
243.9029458742377,519188.2142414553,3.269859496730961E+6,1.1019908570702014E+9,5.32384518534902E+15
196.70654879778647,2.8587101960652373E+6,9.507299929762745E+6,1.517472232340518E+12,7.188407887298825E+15
305.25851174556357,7753.387149057384,24084.392771968458,1.1747061537575247E+7,1.312428803547233E+16
1110.3136172345737,172.5526208091463,897.8297189628256,2.4116079365455825E+7,2.44325438414212E+16
1156.2503564894594,227652.63095157154,1.0196207052352874E+6,1.3755290332106047E+10,1.0428885189217708E+16
598.1358863726543,5.223418110306E+6,2.4394505866822354E+7,8.095763109138567E+11,6.432864447795102E+15
732.1578068300026,471620.59433978656,2.160597540293219E+6,250.99274880974008,4.027962435931689E+15
466.0704280254085,8.717224989371286E+7,5.390111341810591E+7,12496.997724209481,5.014074818866768E+15
134.73409429966628,7.857724740074527E+7,1.4389007917512637E+8,3.492726397225185E+9,4.0648986102726985E+15
113.48030373763496,13422.054906679987,22530.823181400603,5.0908542659715546E+11,2.1556368450295536E+16
224.92523956259424,181756.9742066279,324977.856706568,2.793262617554374E+9,1.2206353135458548E+16
209.74267365628356,20438.67698939209,1846.000364372288,660.131765055138,4.091559551328923E+16
729.426955968025,2.1445323848962714E+6,1.5541481342634788E+7,3.117356870131825E+15,8.733550489556356E+15
111.2760380192635,230490.18071752437,35746.58270153846,2269.6212704106692,1.975088874966268E+16
816.7876254158698,154.9779949054309,7215.076817408337,7.277368183469686E+13,1.4711538312238402E+16
133.27057623889758,1.1553914925790776E+7,4.673166500728602E+6,300.2140693051357,6.03310474058746E+15
227.23300131006022,13054.332200127508,201138.99513107497,1.266527278190928E+15,1.1115927026990746E+16
266.6166136051056,1.3169726749648112E+6,1.8442639633208693E+6,4.8266030195633566E+8,9.480583767697576E+15
590.6403563536396,32360.222031124653,800331.6452835121,2.1295379523167475E+15,9.03696662369467E+15
115.41668404300215,500.0804576101678,4926.653941304941,1.613759168630108E+12,1.6200561830796446E+16
178.4751564232787,3382.7992287751454,34828.96716827794,8.863619061426914E+12,1.3303215657764934E+16
880.9464603675606,345325.773285423,3.812423750575638E+7,1.2892305846988078E+15,3.0175365558465445E+15
129.07656458734678,102.5932314475738,1582.3947309639357,2.1099101133734406E+13,1.91185881693062E+16
189.9478160544651,198.14240390669056,2292.423968120986,1.142853039778101E+11,1.6974165046130058E+16
165.07396140591737,2.7573760922939964E+7,2.3880390808245428E+7,924.2675393292286,3.8733557332001145E+15
254.51520090979014,1.6513303599473056E+8,1.1015320801177295E+8,220.64281455028993,3.316196123266631E+15
1070.5521415591613,1694.8876382361366,35077.38765458687,3.3258720475026016E+13,1.4995771556221438E+16
382.5702097531672,4.847547044921336E+7,1.1426657610062185E+8,1.3039256207010849E+9,4.4349619089666765E+15
858.7218725879833,43002.99768909978,1.1168156525782263E+6,6.261175907085617E+9,5.265419925371667E+15
134.97247803461465,37166.71152986415,729458.0077075453,2.573216288956158E+10,4.835596390548364E+15
225.68011544086966,6.308392429473616E+7,5.94939752602427E+7,9.408593425175282E+7,5.507699658286174E+15
236.08789528472656,544913.2915811378,4.4693657938185325E+6,8.45686214768365E+11,6.07044162353547E+15
108.8183084059144,2361.9182363215814,2189.954427319013,7.543144827918643E+15,5.740819068747545E+16
203.4461432850998,39051.36368826713,42620.83944003465,1.3306880831775376E+12,2.5668505770503376E+16
424.7560453178779,49489.226192316855,297284.41204079834,4.576391387245703E+9,9.387514988371318E+15
312.941523575144,2980.5407826891133,7934.444079949637,47704.425279671974,1.3272274209432914E+16
302.2940588085539,12173.094452900728,9838.771462123133,7.431263050932921E+8,2.8321562133657772E+16
185.07912839895354,18261.960741180916,204828.9929182232,3.362149127481011E+9,6.972846953268571E+15
619.1467250190341,212.17267569245166,621.795660856475,1948.0912265199681,1.9269039018165996E+16
379.28721659818183,1.54909770520952E+8,8.206542313357632E+7,430.21671160959613,4.133005017915364E+15
316.4800799327933,1.294848368976275E+6,1.0074967751427498E+7,1.9869842960634047E+8,3.9996476633937075E+15
541.8319475343088,401.0306306324269,1152.381639788543,9.253965865196118E+6,2.4355116518885868E+16
262.54165578015744,1365.4512850852982,25776.248532131256,1.200343167416534E+14,1.3585461906754032E+16
992.7649464567022,1.0104743186391303E+7,1.0313815915813629E+7,39525.366677465136,6.651165261789821E+15
596.866531254139,1.1085754105234505E+6,3.8347363869444444E+6,1.7592352491083723E+12,9.992560561973744E+15
278.6372268897224,18276.409179504462,80720.16684516714,1.2732454843701671E+6,8.565878160618261E+15
257.91687032212764,119.48795835987295,791.7853286567001,1.5254813204741113E+11,2.598848714219005E+16
471.0996002855432,3.376599611159143E+6,2.984945886535405E+7,1.5405520609743122E+10,4.0968653849381825E+15
191.57994486545988,462046.84852515504,1.3699949611414585E+6,1.1016951321339166E+13,1.1154108146371356E+16
582.4291562109835,7099.409541873935,12856.09466232179,7.947158698732695E+7,2.1037315675227748E+16
630.9453319294231,2004.8475634611536,4824.138146989243,2.0657684460436065E+15,4.65085042732798E+16
135.55404729751893,20377.342013488345,14886.78101057364,9.881779814307622E+11,3.2275557812322784E+16
335.5316706800078,12576.960261786482,28317.76402973988,177.09300916652526,9.096643202869502E+15
638.1503823552305,627.3275081360151,587.001515439874,8572.742482619331,3.042989313366163E+16
589.080178459025,2221.443155235236,1564.330626421048,3.2979952386834644E+11,5.804413964278617E+16
652.9155667918731,3071.382890520465,16696.077365095876,101.28865739892386,8.083511588269674E+15
160.9965387026815,83434.36137376782,333324.0294693839,2.4837745006930438E+14,1.413737783941109E+16
380.0342785686317,59736.46089089199,1.1839247808911838E+6,1.679818410167266E+8,4.284126291680105E+15
1141.5147396818309,128.67584704537566,113.77832985097315,5465.832616286217,4.407644919415E+16
149.25092184849626,141171.19218656077,600808.5807259255,8.72634253528586E+15,1.4371085613930722E+16
589.9976732038325,980.5909325470246,146.95748946657554,59481.86950048106,7.55201079878518E+16
438.6909532027701,3.2772164923951603E+6,1.2914552128774638E+6,3218.9996058571824,1.0152311909144796E+16
189.7858400088006,3.8386498034015177E+6,1.8577519515587173E+7,1.2291708864721035E+13,6.1531600501355E+15
109.22509998184736,2511.8229261268007,61309.03525161587,2.1550438077119578E+15,1.0518083393206788E+16
303.85595884921844,989.0623944550756,560.9551385864443,478249.25848582544,3.785548531779463E+16
207.16530700905705,232.48965715897972,195.79616966222838,6.670273296728802E+15,9.818520183771094E+16
591.4488474215813,5342.889924335711,8871.50819452517,9.276420414890949E+6,2.1117467151598296E+16
270.52692047714623,963.4085907315603,2738.551657619514,1.6769217348669825E+15,4.162180550353627E+16
109.27073537049596,1971.6151305767182,9628.057405277425,3.9891930386889243E+9,1.4126904140790582E+16
491.0304479496624,568.6089821973238,31087.808516348075,4.2039026597246694E+14,1.0803584677366644E+16
100.02898504416493,635948.4435084068,2.3596863180499347E+6,3.3685480937199366E+8,5.501308783666767E+15
1000.2129575618967,4013.956022191071,21455.755220407085,1.741425691794707E+6,1.256686213678839E+16
458.465074012254,16594.680405278894,5524.178131449759,1.24692088908748E+7,3.788682589349333E+16
159.29851821189533,1.1326989560813257E+6,361000.452455094,8145.026450293616,1.1831183817009802E+16
762.8113181739037,4.675777738115435E+7,2.021068513294377E+8,4.258969782853932E+11,4.704780983605928E+15
572.1967891488622,97345.46689251033,11287.468845297488,111.03735235935163,3.0552529711251972E+16
284.09632490167826,12732.678350605922,52858.79601523214,91621.66296358031,8.436524663570448E+15
119.57654558133147,5.887476566730693E+6,1.0089670848211709E+6,102.20375839996537,9.737813425163528E+15
1009.4085867437614,1874.278504400036,629.6913145051808,1.697556470323347E+7,6.266948562780621E+16
183.88430021021384,71097.70253637739,2.0336733495938499E+6,1.5714565914940826E+10,3.708253339805677E+15
244.59789655422355,19004.2182930947,272470.0243273436,4.0761848561526996E+8,5.877799495541209E+15
411.64414132837646,490.9603952026039,11520.141038845,3.3035875726868626E+10,1.1068431605780732E+16
216.02752546246853,40597.68535515176,2.387682657028793E+6,1.1621315976310402E+14,4.227374335784176E+15
253.43143705796552,1968.1356822571286,12821.425149841072,8.166983770213832E+12,1.933975393211726E+16
738.7879334032796,400.87463296198035,111.29573072593683,24721.559790744366,6.446388828115818E+16
1145.573136253649,70030.68895625226,518575.7177688283,5.653540154664076E+11,1.1506996104090168E+16
111.74778212652548,1540.7528028613915,26301.805830891557,2.728352563973937E+10,8.561344554884993E+15
1043.367552404203,7370.165449898123,533617.7865718877,1.8156935641124932E+15,7.381846716416586E+15
109.94310758152555,259338.9862112822,1.9735381084401603E+6,70015.20199528693,3.182968141308441E+15
659.6840799863543,235357.61520183316,5.696570826378075E+6,3.820099450333737E+8,3.499450683238058E+15
727.4989107327359,1.2612160114683392E+6,1.417273168572393E+7,5.245623935576724E+7,3.6329109002403455E+15
250.44664776855498,642651.9205093409,3.0026084625322875E+6,5.74120454697297E+12,8.558710678183138E+15
171.9124580344874,832033.5520276924,1.9678561618713106E+6,7.470363040224142E+7,6.772445186072871E+15
126.54337608455262,392.3708016105948,799.4574124902587,7.976382962803152E+8,2.7428652853844976E+16
213.7739762780876,3.853750097435975E+8,4.728124788699831E+8,2.2817159972995672E+8,3.672469417707597E+15
147.8326940297129,203.55783758499723,222.8865144746662,5.429752929779039E+16,9.08210243826502E+16
152.30959028684518,6607.747945807802,191677.277469273,3.3508610312014444E+14,8.031993170325744E+15
262.5906635530726,937.9433784609233,11699.651548739414,9.784713737479334E+8,1.0919763361283986E+16
275.488907450538,1193.113708567003,4295.611182284914,1.5215208478935335E+15,3.565182998497481E+16
365.8696861326381,1580.382606295637,4399.596369744008,2.9920554423324757E+10,2.5823923936329016E+16
184.36201493045368,1917.6357931877044,2280.8241903820926,1.953751457972555E+10,3.352450425854837E+16
766.5182907389465,1573.4864005920153,18027.665376984307,71573.67047656712,8.403131491162226E+15
862.2134037970849,774.2374261649442,2322.758220590645,4.547933384079048E+16,5.848648632807427E+16
754.4077712742337,33766.598475390216,126790.17837159931,6364.566316982528,7.939609130498587E+15
111.78275754933335,726.3889887988381,462.96987341209154,8.288021426960318E+10,5.2605692141743176E+16
357.70267861381564,344923.9140460568,6.203585387970885E+6,2.2175022713460565E+9,3.701171303495259E+15
719.6054985239336,553.0503515193304,10539.461220419682,3.776122699226283E+9,1.207331273130228E+16
944.7812628653384,165.09939886139384,163.71333664669433,100245.0682477392,4.367444582932697E+16
217.1739751363632,214.777060605677,3436.2936410851203,2.390034536633281E+12,1.653003346710429E+16
537.391331331598,744079.1213320554,9.88934672837913E+6,1.2983266277426106E+14,6.404473656822375E+15
459.2325569843106,307401.6814541869,1.4783344943001685E+6,8.38683486338142E+7,6.636297616902356E+15
447.82635537843066,356499.5047230819,287049.9982327852,2.867737840180086E+7,1.5067622093559232E+16
397.6514411439378,3.5420659147172947E+6,906967.6171937656,3617.50664622437,1.2290283561144086E+16
768.6347771410814,1.4973682390290715E+6,1.3197645105056683E+7,9.078130763290316E+11,6.041608845120158E+15
272.34847401359,881.7505879237009,353.59526973194056,1.3016555762491692E+6,4.6979489005905736E+16
699.3320980737665,17658.507339109176,89873.07630820225,6.823044228390054E+8,1.2155914193873678E+16
1057.4125413080633,2.6305320617395965E+6,1.9409018020224288E+7,20874.973563907963,3.046440308786367E+15
352.21729808548724,468259.89844489726,2.8578627240706123E+6,442.05784416854004,3.16659956540913E+15
290.67298829390046,124258.26191301623,125331.88593989718,842308.3256933953,1.289123356404729E+16
543.4649604230881,227424.1061967451,4.270093881486221E+6,3.2549756542254165E+7,3.4916681870189025E+15
784.201383544652,7664.308663742293,4443.12907130137,265.667754339612,2.2811473965474996E+16
448.33689978170446,13622.13228008069,26703.909519809276,9.857414714664366E+13,3.1157067765471364E+16
830.0311627920044,336.0347011497992,2775.9586506823603,100168.49036717447,1.3153939529140098E+16
623.3025990289727,130.3758843849057,315.09189551949,19186.504176775823,2.534213621904046E+16
111.33096747766251,12161.413813307536,5985.474701013353,5.5172748911399796E+10,3.6774039957837384E+16
408.8787724341246,502.5502634193863,5118.059873365057,5.990459046819219E+7,1.285055398316044E+16
1126.9407104326083,65835.24740420785,664058.8680012162,577.8131532033815,4.1930394878966785E+15
209.2647239142486,4.402996384066254E+7,1.0200882538953812E+8,7.418414607959762E+6,3.3143443966862855E+15
170.4116836674328,220022.96531833147,9.058766348149035E+6,1.5835872416301075E+14,3.712027781417341E+15
550.5004663893538,1736.8851142174067,4956.483709281999,1.1065175277498699E+12,3.1240369738041716E+16
323.04150428070614,7.894108288670973E+7,5.471477592856504E+8,6.987411231040525E+14,4.016610434283445E+15
138.60634664561752,346.83621891841443,1764.9652964195407,1.9226934324916747E+14,3.014543800661561E+16
656.4345923598174,841.2805951272055,1902.9196761894225,1.3050234714268646E+16,6.026162431111998E+16
198.86034977644917,45798.03084654121,18826.346556591507,44684.951890745135,1.9807762915582376E+16
409.2177481514124,9951.113090832252,79003.76004376997,6.378075697597089E+7,8.873111069995578E+15
759.7984276526275,7.280037446380502E+6,1.4139331295491992E+7,1532.900056484504,4.253675368421809E+15
809.4263971462523,3210.220268052267,322792.19538193336,6.801709902444674E+15,7.286632129331131E+15
112.58743744653962,46445.438018928646,196119.76969538076,1.9765185154331458E+11,1.0610095457457008E+16
343.82876390900645,3524.342875589265,175202.35130206865,1.0760248994922059E+12,6.143188125633067E+15
253.97861215624394,17962.40859607504,40843.381016440144,2.4201901230237312E+13,2.3701474510352316E+16
134.6771784853925,9.76405095468684E+6,1.1154010478118453E+7,2.7011536161365014E+8,6.548062381110886E+15
120.83861582614273,3.9909692674748893E+6,1.1412307033476098E+7,4.5937183545543694E+14,8.577985500959893E+15
112.93729539990451,668.013440621058,340.3013195696006,2.2983676559014215E+9,5.147741437184541E+16
853.9565104711651,52273.15246352283,74620.02155989205,3.9225465973574066E+8,1.935194438993499E+16
487.3987526543541,2729.1995509256394,8424.026027913833,1093.9268289293461,1.1506553439826632E+16
659.5600131787913,18231.203896272837,57009.25395881915,250.34639941656803,8.238892024901514E+15
1133.1939152614707,263203.92107242264,155019.1384458396,163.9716502577562,1.3081542643786172E+16
402.3910960596607,14946.556778716738,13390.15851845964,84847.41159898689,1.867857008576858E+16
175.02441986877034,1.1212949971934217E+6,1.4599635866635777E+7,1.3388178578362047E+10,3.419428688859932E+15
165.7164376662411,7.521873808341134E+7,9.519872379225044E+7,2.52655890719091E+7,4.151587608119553E+15
812.7612286213342,1842.3248188817993,5357.862234456094,2484.113670739325,1.4261778983617862E+16
445.7588703932237,974.8004431623696,16775.011558588747,2.9955908895428066E+10,1.1634972468817164E+16
208.41873998682797,1867.2968445000224,9213.224585590551,1.3382483123139827E+12,2.0124041950710628E+16
368.4736244189868,32451.359609349853,203280.99270784418,1.8861336660613653E+14,1.4996869000335376E+16
563.1371467940072,2.715054878528048E+6,3.2244776559853513E+7,2.674654055906951E+15,6.242469987716837E+15
504.3927690958229,1.9136945467092186E+7,6.113281717669776E+6,135.13862928447557,7.536199520931885E+15
395.1357145382348,8272.90219231623,58247.73160599635,3.5413688101164E+8,1.0375468879512272E+16
944.1896041594287,1.037932469689664E+7,9.943566219529493E+7,4.186823666135966E+14,5.607833483297276E+15
117.4306513046389,20253.628976116623,40652.2922636005,5.227859505683956E+15,2.72023820741302E+16
162.78212602161366,1635.7227890256838,510.9622105560657,3.5226415097819006E+8,5.565671632841637E+16
170.7570518271263,1.6812152725457594E+8,1.1268422032425663E+8,237955.65960285207,4.1283967853285495E+15
742.3035335033069,3.2433643914412595E+6,1.5199889671230045E+8,6.550560455328538E+14,3.0126012516909215E+15
850.0415337206197,111.14061575489944,796.7200450129434,769483.0150707854,1.8559138381821504E+16
101.05555746880667,5.6758442589510016E+7,2.0849391045298293E+8,2.509900674763296E+13,4.181164843652705E+15
346.27357872283966,3223.6399205051,25325.2001547325,72456.9120339234,7.891636057311152E+15
140.94970070419546,3684.1477581267404,4275.148309235783,4.0511017609703995E+7,2.2501825877387896E+16
815.9559313795386,470.87571966008187,646.9249153303731,3.21613119049307E+13,6.876697946844144E+16
869.7342094641695,5114.864910704025,121892.10484953567,5.381993664006578E+13,1.1456855191198644E+16
140.64924811170684,22292.334981093965,32448.961999266223,7.141887072372514E+13,2.7089728791491976E+16
139.18580505749608,33409.31974100447,128473.43525784627,2.341521527841354E+9,1.0114992258742354E+16
518.9850150970008,21130.067164605818,80893.33740846356,3.7528612937369325E+15,2.4710958330762444E+16
1114.1398596776176,3280.150204119644,52442.2537140847,661898.8237684743,7.349113205506231E+15
540.0777557512185,1538.6607996875393,15727.700839728666,4.812213676740639E+11,1.6217236894552356E+16
950.8300881613927,865605.5713042658,9.161174307554087E+6,2.6589243886458864E+9,4.908315167633792E+15
187.1625115414265,1.1365934486677995E+7,2.7578130749459244E+7,64801.7207188117,3.2698411195052565E+15
282.0519410313858,603546.8672274326,734621.2460108191,4.341082307759729E+8,1.1638976434956502E+16
519.9984036452403,11945.552410030514,1227.7265642661225,146.2057161615334,4.5829649327137704E+16
404.19977085495196,1.0176051172922516E+7,5.0099565479570806E+7,2.290354073259184E+8,3.7364527891189895E+15
108.19684643157449,42575.47977461767,4360.578712274197,3332.9248770266663,3.2572871589525496E+16
113.08972892885792,739.5250692194419,8046.829761318948,4.701231590522347E+13,1.6564284103350746E+16
690.9766352309963,340.652544745114,480.6226623929918,16285.202453681663,2.8555633347851256E+16
157.1215377055176,84625.93154713062,217291.27786844096,482.6674286293519,5.696298313314697E+15
762.9107047459777,4275.912206181607,19046.436557865953,1.5987339286681795E+6,1.297459420094863E+16
261.59887535911395,155.1850117493132,140.4184903329693,4.481822597966302E+15,1.0361177867569499E+17
305.16527401736766,1704.6200914145943,18283.38752294299,8.864370652025448E+11,1.4515883756567354E+16
853.1819764452152,3.478898827732289E+7,4.0745889492434576E+7,5.273874968134028E+6,6.041189856955229E+15
121.24353329369139,168.3393527394705,104.85896480729726,9.182317388451239E+8,5.704881695239985E+16
307.91916813241977,4181.213329130217,89560.79683554338,5.605856505273969E+14,1.1589448472166494E+16
1121.0827114759284,227087.5404657509,1.4542988637229074E+6,6.036003591544694E+9,8.387448615216069E+15
114.21764952332259,1.0848642394947452E+6,1.3087892216401426E+6,7.008682418405423E+12,1.365532665290707E+16
1101.886577369299,403697.50380530016,1.1213731052413955E+6,1.893359189318829E+10,1.2100572251770376E+16
404.0319066108253,5434.801905998657,23230.558927562313,2.2418214683321976E+10,1.703977390995252E+16
370.7587551414796,9665.087052457297,5697.932323052273,2194.678552480242,2.0975085301265908E+16
497.78037752760986,1475.7425587784128,28189.816551915344,1.2377324753654677E+14,1.4850620002624926E+16
179.4367264860666,11230.464732132683,10657.836199689931,2.084126378354594E+13,3.72100178747428E+16
702.2599721303064,1.0377502393995405E+6,1.7768542874518E+7,1.089815843782394E+15,6.099101169268519E+15
293.0075052986676,364858.82622928626,2.2861982472312986E+6,3.1661916023052225E+9,6.098760990820557E+15
529.28247518297,1.3200958480761368E+6,1.196214343600849E+7,2.415060510330496E+13,6.555744261190528E+15
166.53606063707727,5856.166762537428,805.6549212549832,843415.4991118808,5.2932347876952104E+16
104.13257178278529,237.28834497477274,3084.8255979816877,6.700062098041825E+12,1.665645756652228E+16
433.05588930010856,135040.0222045367,444336.88895974896,7.815064910263644E+10,1.2115711670549946E+16
100.65543013304439,134.27621181769035,1546.1417749104794,4.5641879888525604E+11,1.7301196926265828E+16
169.7853029972388,6.507826978434221E+6,1.0295350996351852E+6,123.0641448519834,1.0649233470293938E+16
205.15046073450102,10752.259056968258,2206.3469895915605,2139.2390373731982,3.161238906160615E+16
108.36880329590421,5947.855782632817,13455.307157349005,1.136959211436647E+15,2.9100571381673564E+16
212.58670370953044,138117.3749020499,8.440607395020863E+6,3.3538091459790375E+13,3.2023647793360785E+15
202.69274152490635,4.1535466610648674E+6,3.452993362198847E+7,2.6347375511790508E+13,4.835785334039746E+15
737.1928614231447,6565.175947247288,1398.4386225407263,419.68290141886195,3.895534812003714E+16
845.6111974527806,177827.68808226165,919287.6941714416,3893.678182251757,5.12258246695928E+15
214.18729648442687,118305.06470858722,43719.925176073906,5.269207865286692E+8,2.6686268169580716E+16
